term	category	first_tier	first_source
hcv positive	LAB_RESULT	3a	3a:syn_dict
cea positive	LAB_RESULT	3a	3a:syn_dict
ema positive	LAB_RESULT	3a	3a:syn_dict
intrinsic factor antibody positive	LAB_RESULT	3a	3a:syn_dict
presence of hemoglobin	LAB_RESULT	3a	3a:syn_dict
ch 50	LAB_RESULT	3a	3a:syn_dict
mefv	LAB_RESULT	3a	3a:syn_dict
karyogram	LAB_RESULT	3a	3a:syn_dict
responses skin	LAB_RESULT	3a	3a:syn_dict
viruria	LAB_RESULT	3a	3a:syn_dict
vdrl positive	LAB_RESULT	3a	3a:syn_dict
granular casts in urine	LAB_RESULT	3a	3a:syn_dict
hepatitis b surface antibody positive	LAB_RESULT	3a	3a:syn_dict
anaerobic bacterial culture	LAB_RESULT	3a	3a:syn_dict
positive thc	LAB_RESULT	3a	3a:syn_dict
surgical margin free of tumor	LAB_RESULT	3a	3a:syn_dict
dukes stage b	LAB_RESULT	3a	3a:syn_dict
gram stain positive	LAB_RESULT	3a	3a:syn_dict
atypical cells present	LAB_RESULT	3a	3a:syn_dict
negative ppd	LAB_RESULT	3a	3a:syn_dict
positive tuberculin test	LAB_RESULT	3a	3a:syn_dict
screening for depression	LAB_RESULT	3a	3a:syn_dict
ppd positive	LAB_RESULT	3a	3a:syn_dict
mpo negative	LAB_RESULT	3a	3a:syn_dict
urine culture positive	LAB_RESULT	3a	3a:syn_dict
elliptocytes	LAB_RESULT	3a	3a:syn_dict
urine magnesium	LAB_RESULT	3a	3a:syn_dict
csf xanthochromia	LAB_RESULT	3a	3a:syn_dict
ecg complex characteristics	LAB_RESULT	3a	3a:syn_dict
bite registration	LAB_RESULT	3a	3a:syn_dict
p53 positive	LAB_RESULT	3a	3a:syn_dict
serum bicarbonate	LAB_RESULT	3a	3a:syn_dict
urine osmolarity	LAB_RESULT	3a	3a:syn_dict
venous oxygen saturation	LAB_RESULT	3a	3a:syn_dict
smooth muscle actin positive	LAB_RESULT	3a	3a:syn_dict
mixed skin flora	LAB_RESULT	3a	3a:syn_dict
afb culture positive	LAB_RESULT	3a	3a:syn_dict
coronary artery patency	LAB_RESULT	3a	3a:syn_dict
mitral valve function	LAB_RESULT	3a	3a:syn_dict
monoclonal protein detected	LAB_RESULT	3a	3a:syn_dict
blood pressure lying	LAB_RESULT	3a	3a:syn_dict
negative antibody	LAB_RESULT	3a	3a:syn_dict
progesterone receptor negative	LAB_RESULT	3a	3a:syn_dict
amphetamine positive	LAB_RESULT	3a	3a:syn_dict
urine porphobilinogen	LAB_RESULT	3a	3a:syn_dict
sputum culture positive for aspergillus	LAB_RESULT	3a	3a:syn_dict
av conduction pattern	LAB_RESULT	3a	3a:syn_dict
cd45 positive	LAB_RESULT	3a	3a:syn_dict
lupus anticoagulant positive	LAB_RESULT	3a	3a:syn_dict
positive antibody	LAB_RESULT	3a	3a:syn_dict
lactic dehydrogenase increased	LAB_RESULT	3a	3a:syn_dict
platelet count low	LAB_RESULT	3a	3a:syn_dict
jc virus positive	LAB_RESULT	3a	3a:syn_dict
coombs test negative	LAB_RESULT	3a	3a:syn_dict
serum insulin	LAB_RESULT	3a	3a:syn_dict
monocyte count	LAB_RESULT	3a	3a:syn_dict
hbs negative	LAB_RESULT	3a	3a:syn_dict
neutrophil hypersegmentation	LAB_RESULT	3a	3a:syn_dict
heme positive	LAB_RESULT	3a	3a:syn_dict
pregnancy test was positive	LAB_RESULT	3a	3a:syn_dict
stool culture positive for salmonella	LAB_RESULT	3a	3a:syn_dict
direct coombs test positive	LAB_RESULT	3a	3a:syn_dict
cd20 negative	LAB_RESULT	3a	3a:syn_dict
cd22 positive	LAB_RESULT	3a	3a:syn_dict
drug level therapeutic	LAB_RESULT	3a	3a:syn_dict
sweat chloride	LAB_RESULT	3a	3a:syn_dict
benzodiazepines negative	LAB_RESULT	3a	3a:syn_dict
barbiturates negative	LAB_RESULT	3a	3a:syn_dict
urine amino acids	LAB_RESULT	3a	3a:syn_dict
chromogranin positive	LAB_RESULT	3a	3a:syn_dict
cd56 positive	LAB_RESULT	3a	3a:syn_dict
lupus anticoagulant negative	LAB_RESULT	3a	3a:syn_dict
serum pregnancy test negative	LAB_RESULT	3a	3a:syn_dict
urobilinogenuria	LAB_RESULT	3a	3a:syn_dict
no growth	LAB_RESULT	3a	3a:syn_dict
superior axis	LAB_RESULT	3a	3a:syn_dict
cochlear function	LAB_RESULT	3a	3a:syn_dict
somatostatin receptor positive	LAB_RESULT	3a	3a:syn_dict
negative peripheral blood	LAB_RESULT	3a	3a:syn_dict
sideroblast	LAB_RESULT	3a	3a:syn_dict
aspartate aminotransferase level	LAB_RESULT	3a	3a:syn_dict
urine cocaine	LAB_RESULT	3a	3a:syn_dict
cd117 positive	LAB_RESULT	3a	3a:syn_dict
tdt negative	LAB_RESULT	3a	3a:syn_dict
helicobacter pylori positive	LAB_RESULT	3a	3a:syn_dict
stool culture negative	LAB_RESULT	3a	3a:syn_dict
reduced glutathione	LAB_RESULT	3b	3b:united_syn_med
red blood cell survival	LAB_RESULT	3b	3b:united_syn_med
vitamin b12 absorption	LAB_RESULT	3b	3b:united_syn_med
rh-positive	LAB_RESULT	3b	3b:united_syn_med
autoantibody level	LAB_RESULT	3b	3b:united_syn_med
ntrk fusion	LAB_RESULT	3b	3b:united_syn_med
alk-positive	LAB_RESULT	3b	3b:united_syn_med
haemoglobin levels	LAB_RESULT	3b	3b:united_syn_med
trk fusion	LAB_RESULT	3b	3b:united_syn_med
fgfr2 fusion	LAB_RESULT	3b	3b:united_syn_med
ret fusion	LAB_RESULT	3b	3b:united_syn_med
blood pressure standing	LAB_RESULT	3c	3c:syn_piper
pancreatic test	LAB_RESULT	3d	3d:kokoro_tts
prostate specific antigen level	LAB_RESULT	4a	4a:ezdi
level hemoglobin	LAB_RESULT	4b	4b:thalamus_notes
anti-hbc positive	LAB_RESULT	4b	4b:thalamus_notes
anti-hbs positive	LAB_RESULT	4b	4b:thalamus_notes
pik3ca gene alteration	LAB_RESULT	4b	4b:thalamus_notes
positive progesterone receptor	LAB_RESULT	4b	4b:thalamus_notes
anti-hbc negative	LAB_RESULT	4b	4b:thalamus_notes
m-spike	LAB_RESULT	4b	4b:thalamus_notes
lyme titer elevated	LAB_RESULT	4b	4b:thalamus_notes
immunity to hepatitis b	LAB_RESULT	4b	4b:thalamus_notes
covid-19 negative	LAB_RESULT	4b	4b:thalamus_notes
2-hour postprandial glucose	LAB_RESULT	4b	4b:thalamus_notes
fat positive	LAB_RESULT	4b	4b:thalamus_notes
ros negative	LAB_RESULT	4b	4b:thalamus_notes
ros positive	LAB_RESULT	4b	4b:thalamus_notes
non-motile	LAB_RESULT	4b	4b:thalamus_notes
epstein-barr virus negative	LAB_RESULT	4b	4b:thalamus_notes
cytomegalovirus negative	LAB_RESULT	4b	4b:thalamus_notes
hiv seroconversion	LAB_RESULT	4b	4b:thalamus_notes
blood culture negative	LAB_RESULT	4b	4b:thalamus_notes
epstein-barr virus positive	LAB_RESULT	4b	4b:thalamus_notes
urine pregnancy test positive	LAB_RESULT	4b	4b:thalamus_notes
occult blood negative	LAB_RESULT	4b	4b:thalamus_notes
anti-hbs negative	LAB_RESULT	4b	4b:thalamus_notes
hla-b27 positive	LAB_RESULT	4b	4b:thalamus_notes
urine pregnancy test negative	LAB_RESULT	4b	4b:thalamus_notes
glucose positive	LAB_RESULT	4b	4b:thalamus_notes
cd117 negative	LAB_RESULT	4b	4b:thalamus_notes
cd34 negative	LAB_RESULT	4b	4b:thalamus_notes
epithelial cells urine	LAB_RESULT	4b	4b:thalamus_notes
anti-jo-1 antibody positive	LAB_RESULT	4b	4b:thalamus_notes
macro-ovalocytes	LAB_RESULT	4b	4b:thalamus_notes
pregnancy test urine negative	LAB_RESULT	4b	4b:thalamus_notes
positive for pneumocystis jirovecii	LAB_RESULT	4b	4b:thalamus_notes
positive rumpel-leede test	LAB_RESULT	4b	4b:thalamus_notes
tourniquet test positive	LAB_RESULT	4b	4b:thalamus_notes
csf culture staphylococcus aureus	LAB_RESULT	4b	4b:thalamus_notes
csf culture positive	LAB_RESULT	4b	4b:thalamus_notes
csf culture negative	LAB_RESULT	4b	4b:thalamus_notes
normochromic red blood cells	LAB_RESULT	4b	4b:thalamus_notes
ph positive	LAB_RESULT	4b	4b:thalamus_notes
myeloperoxidase positive	LAB_RESULT	4b	4b:thalamus_notes
positive p-anca	LAB_RESULT	4b	4b:thalamus_notes
iga monoclonal gammopathy	LAB_RESULT	4b	4b:thalamus_notes
amphetamines negative	LAB_RESULT	4b	4b:thalamus_notes
opiates negative	LAB_RESULT	4b	4b:thalamus_notes
synovial fluid cloudy	LAB_RESULT	4b	4b:thalamus_notes
braf mutation negative	LAB_RESULT	4b	4b:thalamus_notes
ck raised	LAB_RESULT	4b	4b:thalamus_notes
anti-insulin antibody positive	LAB_RESULT	4b	4b:thalamus_notes
autoantibody positive	LAB_RESULT	4b	4b:thalamus_notes
esr positive	LAB_RESULT	4b	4b:thalamus_notes
urine oxalate	LAB_RESULT	4b	4b:thalamus_notes
pr-	LAB_RESULT	4b	4b:thalamus_notes
rpr positive	LAB_RESULT	4b	4b:thalamus_notes
myocardial infarction ecg	LAB_RESULT	4b	4b:thalamus_notes
aortic valve gradient	LAB_RESULT	4b	4b:thalamus_notes
amphetamines positive	LAB_RESULT	4b	4b:thalamus_notes
jak2 mutation negative	LAB_RESULT	4b	4b:thalamus_notes
urine culture escherichia coli	LAB_RESULT	4b	4b:thalamus_notes
sars-cov-2 positive	LAB_RESULT	4b	4b:thalamus_notes
iga negative	LAB_RESULT	4b	4b:thalamus_notes
ventricular ejection fraction	LAB_RESULT	4b	4b:thalamus_notes
ki-1 positive	LAB_RESULT	4b	4b:thalamus_notes
adenosine deaminase normal	LAB_RESULT	4b	4b:thalamus_notes
coombs test positive	LAB_RESULT	4b	4b:thalamus_notes
er negative	LAB_RESULT	4b	4b:thalamus_notes
hiv viral load undetectable	LAB_RESULT	4b	4b:thalamus_notes
toxoplasma positive	LAB_RESULT	4b	4b:thalamus_notes
levels phenytoin	LAB_RESULT	4b	4b:thalamus_notes
anti-caspr2 antibody	LAB_RESULT	4b	4b:thalamus_notes
anti-caspr2	LAB_RESULT	4b	4b:thalamus_notes
parietal cell antibody positive	LAB_RESULT	4b	4b:thalamus_notes
c-anca positive	LAB_RESULT	4b	4b:thalamus_notes
cd30 positive	LAB_RESULT	4b	4b:thalamus_notes
alk negative	LAB_RESULT	4b	4b:thalamus_notes
ki-67 positive	LAB_RESULT	4b	4b:thalamus_notes
flare reaction	LAB_RESULT	4b	4b:thalamus_notes
hsv-1 positive	LAB_RESULT	4b	4b:thalamus_notes
red blood cells urine	LAB_RESULT	4b	4b:thalamus_notes
covid-19 positive	LAB_RESULT	4b	4b:thalamus_notes
parvovirus b19 serology negative	LAB_RESULT	4b	4b:thalamus_notes
thc positive	LAB_RESULT	4b	4b:thalamus_notes
hypochromic red blood cells	LAB_RESULT	4b	4b:thalamus_notes
specimen clear	LAB_RESULT	4b	4b:thalamus_notes
beta-lactamase positive	LAB_RESULT	4b	4b:thalamus_notes
brucella serology negative	LAB_RESULT	4b	4b:thalamus_notes
hepatitis c rna positive	LAB_RESULT	4b	4b:thalamus_notes
albumin serum	LAB_RESULT	4b	4b:thalamus_notes
sputum cytology positive	LAB_RESULT	4b	4b:thalamus_notes
cd8 negative	LAB_RESULT	4b	4b:thalamus_notes
c-kit negative	LAB_RESULT	4b	4b:thalamus_notes
digoxin level serum	LAB_RESULT	4b	4b:thalamus_notes
alk rearrangement negative	LAB_RESULT	4b	4b:thalamus_notes
west nile virus negative	LAB_RESULT	4b	4b:thalamus_notes
periodontal indices	LAB_RESULT	4b	4b:thalamus_notes
ecg voltage	LAB_RESULT	4b	4b:thalamus_notes
squamous epithelial cells in urine	LAB_RESULT	4b	4b:thalamus_notes
low ldh	LAB_RESULT	4b	4b:thalamus_notes
p-anca positive	LAB_RESULT	4b	4b:thalamus_notes
atrioventricular gradient	LAB_RESULT	4b	4b:thalamus_notes
hepatitis b surface antibody negative	LAB_RESULT	4b	4b:thalamus_notes
vesicular reaction	LAB_RESULT	4b	4b:thalamus_notes
ige total	LAB_RESULT	4b	4b:thalamus_notes
erythrocyte size	LAB_RESULT	4b	4b:thalamus_notes
2-hour glucose	LAB_RESULT	4b	4b:thalamus_notes
anti-thyroglobulin antibody negative	LAB_RESULT	4b	4b:thalamus_notes
culture positive for candida albicans	LAB_RESULT	4b	4b:thalamus_notes
nitrites positive urine	LAB_RESULT	4b	4b:thalamus_notes
pregnancy test result	LAB_RESULT	4b	4b:thalamus_notes
csf culture neisseria meningitidis	LAB_RESULT	4b	4b:thalamus_notes
morphine urine	LAB_RESULT	4b	4b:thalamus_notes
finding of grade	LAB_RESULT	4b	4b:thalamus_notes
digoxin level therapeutic	LAB_RESULT	4b	4b:thalamus_notes
ras wild type	LAB_RESULT	4b	4b:thalamus_notes
htlv-1 positive	LAB_RESULT	4b	4b:thalamus_notes
htlv iii seropositivity	LAB_RESULT	4b	4b:thalamus_notes
m-protein	LAB_RESULT	4b	4b:thalamus_notes
htlv-i positive	LAB_RESULT	4b	4b:thalamus_notes
tpha negative	LAB_RESULT	4b	4b:thalamus_notes
blood type rh positive	LAB_RESULT	4b	4b:thalamus_notes
karyotype result	LAB_RESULT	4b	4b:thalamus_notes
hbeag positive	LAB_RESULT	4b	4b:thalamus_notes
positive estrogen receptor	LAB_RESULT	4b	4b:thalamus_notes
benzodiazepines positive	LAB_RESULT	4b	4b:thalamus_notes
opiates positive	LAB_RESULT	4b	4b:thalamus_notes
serum acth	LAB_RESULT	4b	4b:thalamus_notes
serum-ascites albumin gradient	LAB_RESULT	4b	4b:thalamus_notes
iron sat	LAB_RESULT	4b	4b:thalamus_notes
monoclonal band detected	LAB_RESULT	4b	4b:thalamus_notes
protein urine negative	LAB_RESULT	4b	4b:thalamus_notes
right ventricular mass	LAB_RESULT	4b	4b:thalamus_notes
microbiology result	LAB_RESULT	4b	4b:thalamus_notes
blood group rh	LAB_RESULT	4b	4b:thalamus_notes
throat swab culture negative	LAB_RESULT	4b	4b:thalamus_notes
drug-induced hyponatremia	LAB_RESULT	4b	4b:thalamus_notes
csf chemistry	LAB_RESULT	4b	4b:thalamus_notes
antiendomysial antibody positive	LAB_RESULT	4b	4b:thalamus_notes
x-rays results	LAB_RESULT	4b	4b:thalamus_notes
er-	LAB_RESULT	4b	4b:thalamus_notes
egfr negative	LAB_RESULT	4b	4b:thalamus_notes
anti-lgi1 antibody	LAB_RESULT	4b	4b:thalamus_notes
positive hcg	LAB_RESULT	4b	4b:thalamus_notes
hepatitis b core antibody positive	LAB_RESULT	4b	4b:thalamus_notes
flicker fusion	LAB_RESULT	4b	4b:thalamus_notes
tricyclic antidepressants positive	LAB_RESULT	4b	4b:thalamus_notes
drugs identified	LAB_RESULT	4b	4b:thalamus_notes
urobilinogen negative	LAB_RESULT	4b	4b:thalamus_notes
amphetamine urine	LAB_RESULT	4b	4b:thalamus_notes
syphilis serology positive	LAB_RESULT	4b	4b:thalamus_notes
hepatitis c rna negative	LAB_RESULT	4b	4b:thalamus_notes
fractional excretion of potassium	LAB_RESULT	4b	4b:thalamus_notes
fek	LAB_RESULT	4b	4b:thalamus_notes
urine culture proteus	LAB_RESULT	4b	4b:thalamus_notes
hbsab negative	LAB_RESULT	4b	4b:thalamus_notes
no mycobacterial growth	LAB_RESULT	4b	4b:thalamus_notes
cd20 expression	LAB_RESULT	4b	4b:thalamus_notes
sputum gram stain mixed flora	LAB_RESULT	4b	4b:thalamus_notes
negative nitrogen balance	LAB_RESULT	4b	4b:thalamus_notes
stool culture for salmonella enteritidis	LAB_RESULT	4b	4b:thalamus_notes
antiphospholipid antibodies positive	LAB_RESULT	4b	4b:thalamus_notes
specimen cloudy	LAB_RESULT	4b	4b:thalamus_notes
nikolsky's sign negative	LAB_RESULT	4b	4b:thalamus_notes
mha-tp positive	LAB_RESULT	4b	4b:thalamus_notes
crp positive	LAB_RESULT	4b	4b:thalamus_notes
urobilinogen increased	LAB_RESULT	4b	4b:thalamus_notes
chlamydia serology negative	LAB_RESULT	4b	4b:thalamus_notes
hiv pos	LAB_RESULT	4b	4b:thalamus_notes
normal thyroxine	LAB_RESULT	4b	4b:thalamus_notes
cerebrospinal fluid culture positive	LAB_RESULT	4b	4b:thalamus_notes
t4 normal	LAB_RESULT	4b	4b:thalamus_notes
vestibular evoked myogenic potential	LAB_RESULT	4b	4b:thalamus_notes
beta-hemolysis	LAB_RESULT	4b	4b:thalamus_notes
fta negative	LAB_RESULT	4b	4b:thalamus_notes
pten exon mutation present	LAB_RESULT	4b	4b:thalamus_notes
positive direct antiglobulin test	LAB_RESULT	4b	4b:thalamus_notes
c3d positive	LAB_RESULT	4b	4b:thalamus_notes
macrocytic index	LAB_RESULT	4b	4b:thalamus_notes
cannabinoids positive	LAB_RESULT	4b	4b:thalamus_notes
platelet count 20000	LAB_RESULT	4b	4b:thalamus_notes
cd38 positive	LAB_RESULT	4b	4b:thalamus_notes
cd23 negative	LAB_RESULT	4b	4b:thalamus_notes
protein in pleural fluid	LAB_RESULT	4b	4b:thalamus_notes
cd15 negative	LAB_RESULT	4b	4b:thalamus_notes
ldh low	LAB_RESULT	4b	4b:thalamus_notes
smooth muscle antibodies negative	LAB_RESULT	4b	4b:thalamus_notes
treponema pallidum test positive	LAB_RESULT	4b	4b:thalamus_notes
m spike	LAB_RESULT	4b	4b:thalamus_notes
amniotic fluid clear	LAB_RESULT	4b	4b:thalamus_notes
levels vancomycin	LAB_RESULT	4b	4b:thalamus_notes
light chains present	LAB_RESULT	4b	4b:thalamus_notes
anti-amphiphysin antibodies	LAB_RESULT	4b	4b:thalamus_notes
elevated antinuclear antibody	LAB_RESULT	4b	4b:thalamus_notes
her2 non-amplified	LAB_RESULT	4b	4b:thalamus_notes
lipase serum	LAB_RESULT	4b	4b:thalamus_notes
stool culture for shigella	LAB_RESULT	4b	4b:thalamus_notes
indirect coombs test negative	LAB_RESULT	4b	4b:thalamus_notes
sars-cov-2 negative	LAB_RESULT	4b	4b:thalamus_notes
drug screen cocaine positive	LAB_RESULT	4b	4b:thalamus_notes
bcl2 positive	LAB_RESULT	4b	4b:thalamus_notes
cd56 negative	LAB_RESULT	4b	4b:thalamus_notes
cytomegalovirus positive	LAB_RESULT	4b	4b:thalamus_notes
smooth muscle antibody negative	LAB_RESULT	4b	4b:thalamus_notes
sinus node function	LAB_RESULT	4b	4b:thalamus_notes
troponin t normal	LAB_RESULT	4b	4b:thalamus_notes
cocaine urine	LAB_RESULT	4b	4b:thalamus_notes
alt raised	LAB_RESULT	4b	4b:thalamus_notes
sample cloudy	LAB_RESULT	4b	4b:thalamus_notes
ebv-positive	LAB_RESULT	4b	4b:thalamus_notes
bacterial culture positive	LAB_RESULT	4b	4b:thalamus_notes
ki-67 negative	LAB_RESULT	4b	4b:thalamus_notes
blood smear trypanosoma cruzi	LAB_RESULT	4b	4b:thalamus_notes
pregnancy test urine positive	LAB_RESULT	4b	4b:thalamus_notes
anti-gad65 antibody	LAB_RESULT	4b	4b:thalamus_notes
pcnt pathogenic variant	LAB_RESULT	4b	4b:thalamus_notes
antibody hepatitis b surface antigen	LAB_RESULT	4b	4b:thalamus_notes
positive pseudomonas aeruginosa	LAB_RESULT	4b	4b:thalamus_notes
hepatitis d antibody positive	LAB_RESULT	4b	4b:thalamus_notes
presumptive positive	LAB_RESULT	4b	4b:thalamus_notes
anti-dna antibodies negative	LAB_RESULT	4b	4b:thalamus_notes
sars-cov-2 igm positive	LAB_RESULT	4b	4b:thalamus_notes
anti-amphiphysin antibody	LAB_RESULT	4b	4b:thalamus_notes
ab not detected	LAB_RESULT	4b	4b:thalamus_notes
atrial fibrillation ecg	LAB_RESULT	4b	4b:thalamus_notes
cd43 negative	LAB_RESULT	4b	4b:thalamus_notes
iga positive	LAB_RESULT	4b	4b:thalamus_notes
enteropathogenic bacteria isolated	LAB_RESULT	4b	4b:thalamus_notes
sputum afb stain positive	LAB_RESULT	4b	4b:thalamus_notes
p-anca positivity	LAB_RESULT	4b	4b:thalamus_notes
ebv positive	LAB_RESULT	4b	4b:thalamus_notes
hbsag eia negative	LAB_RESULT	4b	4b:thalamus_notes
ppd induration	LAB_RESULT	4b	4b:thalamus_notes
rearrangement present	LAB_RESULT	4b	4b:thalamus_notes
white blood cell casts	LAB_RESULT	4b	4b:thalamus_notes
sodium urine	LAB_RESULT	4b	4b:thalamus_notes
anti-hcv positive	LAB_RESULT	4b	4b:thalamus_notes
urine test results	LAB_RESULT	4b	4b:thalamus_notes
percentage neutrophils	LAB_RESULT	4b	4b:thalamus_notes
egfr wt	LAB_RESULT	4b	4b:thalamus_notes
cd10 negative	LAB_RESULT	4b	4b:thalamus_notes
hep b surface antigen positive	LAB_RESULT	4b	4b:thalamus_notes
monoclonal protein present	LAB_RESULT	4b	4b:thalamus_notes
blood culture positive for staphylococcus	LAB_RESULT	4b	4b:thalamus_notes
throat swab culture positive	LAB_RESULT	4b	4b:thalamus_notes
nitrite positive urine	LAB_RESULT	4b	4b:thalamus_notes
parietal cell antibodies positive	LAB_RESULT	4b	4b:thalamus_notes
extractable nuclear antigen negative	LAB_RESULT	4b	4b:thalamus_notes
bcl-2 positive	LAB_RESULT	4b	4b:thalamus_notes
mpo-anca	LAB_RESULT	4b	4b:thalamus_notes
aortic pressure	LAB_RESULT	4b	4b:thalamus_notes
prothrombin level	LAB_RESULT	4b	4b:thalamus_notes
rbc fragmentation	LAB_RESULT	4b	4b:thalamus_notes
nse negative	LAB_RESULT	4b	4b:thalamus_notes
parainfluenza virus positive	LAB_RESULT	4b	4b:thalamus_notes
eber positive	LAB_RESULT	4b	4b:thalamus_notes
ck raising	LAB_RESULT	4b	4b:thalamus_notes
htlv-2 positive	LAB_RESULT	4b	4b:thalamus_notes
heterozygous mutation detected	LAB_RESULT	4b	4b:thalamus_notes
blood culture streptococcus pneumoniae	LAB_RESULT	4b	4b:thalamus_notes
antibody screen positive	LAB_RESULT	4b	4b:thalamus_notes
hmb-45 positive	LAB_RESULT	4b	4b:thalamus_notes
presence of drug	LAB_RESULT	4b	4b:thalamus_notes
fecal occult blood negative	LAB_RESULT	4b	4b:thalamus_notes
hypokinetic rv wall	LAB_RESULT	4b	4b:thalamus_notes
no parasites observed	LAB_RESULT	4b	4b:thalamus_notes
r wave height	LAB_RESULT	4b	4b:thalamus_notes
sputum culture mrsa	LAB_RESULT	4b	4b:thalamus_notes
shbg low	LAB_RESULT	4b	4b:thalamus_notes
normocytosis	LAB_RESULT	4b	4b:thalamus_notes
hsv-2 positive	LAB_RESULT	4b	4b:thalamus_notes
kras wild-type	LAB_RESULT	4b	4b:thalamus_notes
alk translocation negative	LAB_RESULT	4b	4b:thalamus_notes
red blood cell fragmentation	LAB_RESULT	4b	4b:thalamus_notes
fetal non-stress test	LAB_RESULT	4b	4b:thalamus_notes
c-kit positive	LAB_RESULT	4b	4b:thalamus_notes
mitochondrial antibodies negative	LAB_RESULT	4b	4b:thalamus_notes
southwestern blot	LAB_RESULT	4b	4b:thalamus_notes
hbcab negative	LAB_RESULT	4b	4b:thalamus_notes
schistosoma serology positive	LAB_RESULT	4b	4b:thalamus_notes
flu b negative	LAB_RESULT	4b	4b:thalamus_notes
parietal cell antibodies negative	LAB_RESULT	4b	4b:thalamus_notes
tricuspid valve function	LAB_RESULT	4b	4b:thalamus_notes
amplification positive	LAB_RESULT	4b	4b:thalamus_notes
drug screen positive	LAB_RESULT	4b	4b:thalamus_notes
plasma given	LAB_RESULT	4b	4b:thalamus_notes
skin test result	LAB_RESULT	4b	4b:thalamus_notes
coombs positive	LAB_RESULT	4b	4b:thalamus_notes
gene mutation not detected	LAB_RESULT	4b	4b:thalamus_notes
middle ear pressure	LAB_RESULT	4b	4b:thalamus_notes
hepatitis b immune	LAB_RESULT	4b	4b:thalamus_notes
heinz body	LAB_RESULT	4b	4b:thalamus_notes
covid-19 antigen test positive	LAB_RESULT	4b	4b:thalamus_notes
antibody test negative	LAB_RESULT	4b	4b:thalamus_notes
hiv rna undetectable	LAB_RESULT	4b	4b:thalamus_notes
f2 g20210a mutation	LAB_RESULT	4b	4b:thalamus_notes
faecal occult blood negative	LAB_RESULT	4b	4b:thalamus_notes
hcv rna positive	LAB_RESULT	4b	4b:thalamus_notes
borrelia burgdorferi serology negative	LAB_RESULT	4b	4b:thalamus_notes
hepatitis c virus positive	LAB_RESULT	4b	4b:thalamus_notes
2019-ncov positive	LAB_RESULT	4b	4b:thalamus_notes
rsr pattern in v1 and v2	LAB_RESULT	4b	4b:thalamus_notes
positive rh	LAB_RESULT	4b	4b:thalamus_notes
bone marrow finding	LAB_RESULT	4b	4b:thalamus_notes
schistosoma serology negative	LAB_RESULT	4b	4b:thalamus_notes
2h glucose	LAB_RESULT	4b	4b:thalamus_notes
hepatitis b positive surface antigen	LAB_RESULT	4b	4b:thalamus_notes
rheumatoid arthritis rf negative	LAB_RESULT	4b	4b:thalamus_notes
cardiolipin antibody negative	LAB_RESULT	4b	4b:thalamus_notes
ring-form	LAB_RESULT	4b	4b:thalamus_notes
reference range comments	LAB_RESULT	4b	4b:thalamus_notes
blood lymphoblasts	LAB_RESULT	4b	4b:thalamus_notes
afp positive	LAB_RESULT	4b	4b:thalamus_notes
presumed positive	LAB_RESULT	4b	4b:thalamus_notes
positive skin test	LAB_RESULT	4b	4b:thalamus_notes
hep b negative	LAB_RESULT	4b	4b:thalamus_notes
alpha-fetoprotein level	LAB_RESULT	4b	4b:thalamus_notes
catecholamines urine	LAB_RESULT	4b	4b:thalamus_notes
lv wall dyskinetic	LAB_RESULT	4b	4b:thalamus_notes
minimal erythema dose	LAB_RESULT	4b	4b:thalamus_notes
cervical dysplasia pap smear	LAB_RESULT	4b	4b:thalamus_notes
urine amphetamine	LAB_RESULT	4b	4b:thalamus_notes
nse positive	LAB_RESULT	4b	4b:thalamus_notes
heterophile antibody positive	LAB_RESULT	4b	4b:thalamus_notes
no proteinuria	LAB_RESULT	4b	4b:thalamus_notes
hv interval	LAB_RESULT	4b	4b:thalamus_notes
rb1 mutation negative	LAB_RESULT	4b	4b:thalamus_notes
chromogranin negative	LAB_RESULT	4b	4b:thalamus_notes
sputum culture escherichia coli	LAB_RESULT	4b	4b:thalamus_notes
anti-cv2 antibody	LAB_RESULT	4b	4b:thalamus_notes
increased ldh	LAB_RESULT	4b	4b:thalamus_notes
blood culture viral	LAB_RESULT	4b	4b:thalamus_notes
yeast present	LAB_RESULT	4b	4b:thalamus_notes
her2 wt	LAB_RESULT	4b	4b:thalamus_notes
liver tissue culture mycobacterium tuberculosis	LAB_RESULT	4b	4b:thalamus_notes
tuberculosis culture positive	LAB_RESULT	4b	4b:thalamus_notes
serum ceruloplasmin	LAB_RESULT	4b	4b:thalamus_notes
anti-mitochondrial ant.	LAB_RESULT	4b	4b:thalamus_notes
treponemal eia positive	LAB_RESULT	4b	4b:thalamus_notes
more than 100,000 colonies	LAB_RESULT	4b	4b:thalamus_notes
chlamydia pcr negative	LAB_RESULT	4b	4b:thalamus_notes
troponin i normal	LAB_RESULT	4b	4b:thalamus_notes
negative skin test	LAB_RESULT	4b	4b:thalamus_notes
hepatitis c core antibody negative	LAB_RESULT	4b	4b:thalamus_notes
lmp positive	LAB_RESULT	4b	4b:thalamus_notes
yellow stool	LAB_RESULT	4b	4b:thalamus_notes
hhv-6 positive	LAB_RESULT	4b	4b:thalamus_notes
atypical lymphocytes present	LAB_RESULT	4b	4b:thalamus_notes
anticardiolipin antibodies positive	LAB_RESULT	4b	4b:thalamus_notes
urine organic acid	LAB_RESULT	4b	4b:thalamus_notes
